anzsic06,Area,year,geo_count,ec_count
A016,A188000,2000,3,3
A016,A188200,2000,12,3
A016,A188500,2000,6,6
A016,A188600,2000,0,0
A016,A188700,2000,3,6
A016,A189200,2000,3,3
A016,A189700,2000,0,0
A016,A189800,2000,3,30
A016,A189900,2000,3,21
A016,A190100,2000,9,6
A016,A190200,2000,0,3
A016,A190300,2000,12,6
A016,A190500,2000,36,25
A016,A190600,2000,12,6
A016,A190700,2000,6,0
A016,A190800,2000,6,3
A016,A190900,2000,24,15
A016,A191000,2000,6,0
A016,A191100,2000,3,9
A016,A191200,2000,3,0
A016,A191300,2000,12,6
A016,A191400,2000,15,9
A016,A191500,2000,6,6
A016,A191600,2000,12,3
A016,A191700,2000,15,20
A016,A191800,2000,30,35
A016,A191900,2000,6,3
A016,A192000,2000,63,80
A016,A192100,2000,9,6
A016,A192300,2000,0,3
A016,A192400,2000,6,6
A016,A192500,2000,144,110
A016,A192800,2000,3,0
A016,A193000,2000,0,0
A016,A193100,2000,3,0
A016,A193300,2000,0,0
A016,A193500,2000,3,0
A016,A193800,2000,0,3
A016,A193900,2000,0,0
A016,A194200,2000,6,0
A016,A194500,2000,3,9
A016,A194700,2000,3,0
A016,A195000,2000,0,0
A016,A195100,2000,3,0
A016,A195600,2000,0,0
A016,A195700,2000,3,0
A016,A196100,2000,0,0
A016,A196300,2000,0,0
A016,A196400,2000,0,0
A016,A196500,2000,3,0
A016,A196700,2000,0,0
A016,A197000,2000,0,0
A016,A197200,2000,3,3
A016,A197400,2000,0,0
A016,A197500,2000,0,0
A016,A197700,2000,42,45
A016,A197800,2000,9,6
A016,A197900,2000,21,30
A016,A198000,2000,0,0
A016,A198100,2000,0,9
A016,A198400,2000,0,0
A016,A198700,2000,9,12
A016,A199300,2000,3,9
A016,A199900,2000,0,0
A016,A200100,2000,0,3
A016,A200400,2000,6,6
A016,A201100,2000,0,6
A016,A201300,2000,0,0
A016,A201500,2000,0,0
A016,A201600,2000,159,140
A016,A201700,2000,69,40
A016,A201800,2000,243,200
A016,A201900,2000,21,18
A016,A202000,2000,99,60
A016,A202100,2000,18,25
A016,A202200,2000,12,6
A016,A202300,2000,105,120
A016,A202400,2000,27,20
A016,A202500,2000,6,6
A016,A202700,2000,3,0
A016,A202800,2000,3,0
A016,A202900,2000,0,0
A016,A203100,2000,21,12
A016,A203400,2000,129,80
A016,A203500,2000,96,130
A016,A203600,2000,9,9
A016,A203800,2000,3,0
A016,A204100,2000,66,55
A016,A204200,2000,18,12
A016,A204300,2000,9,9
A016,A204400,2000,9,12
A016,A204500,2000,48,60
A016,A204600,2000,6,25
A016,A204700,2000,3,3
A016,A204800,2000,0,0
A016,A205100,2000,0,3
A016,A205200,2000,0,0
A016,A205300,2000,3,3
A016,A205400,2000,6,18
A016,A206400,2000,3,0
A016,A206900,2000,3,3
A016,A207400,2000,9,9
A016,A207700,2000,3,0
A016,A207800,2000,0,3
A016,A207900,2000,0,3
A016,A208000,2000,30,25
A016,A208100,2000,6,12
A016,A208200,2000,3,0
A016,A208300,2000,6,3
A016,A208400,2000,0,0
A016,A208700,2000,3,3
A016,A209600,2000,0,0
A016,A210400,2000,0,0
A016,A211000,2000,0,0
A016,A211300,2000,0,0
A016,A212000,2000,0,0
A016,A212200,2000,3,0
A016,A215400,2000,0,0
A016,A215500,2000,0,0
A016,A215600,2000,42,65
A016,A215700,2000,0,0
A016,A215800,2000,0,0
A016,A215900,2000,15,12
A016,A216000,2000,0,0
A016,A216100,2000,0,3
A016,A216300,2000,0,0
A016,A216400,2000,24,3
A016,A216500,2000,6,0
A016,A216700,2000,117,45
A016,A217000,2000,0,0
A016,A217200,2000,0,0
A016,A217300,2000,3,0
A016,A217500,2000,0,0
A016,A217600,2000,9,6
A016,A217700,2000,6,3
A016,A217800,2000,0,0
A016,A217900,2000,3,0
A016,A218200,2000,3,3
A016,A218300,2000,6,3
A016,A218400,2000,15,6
A016,A218500,2000,0,3
A016,A218600,2000,9,3
A016,A218700,2000,3,0
A016,A218800,2000,15,3
A016,A218900,2000,3,0
A016,A219000,2000,54,30
A016,A219100,2000,102,45
A016,A219200,2000,66,30
A016,A219300,2000,99,50
A016,A219400,2000,96,70
A016,A219500,2000,210,100
A016,A219600,2000,15,3
A016,A219700,2000,90,50
A016,A219800,2000,210,75
A016,A219900,2000,81,60
A016,A220000,2000,216,100
A016,A220100,2000,9,0
A016,A220200,2000,3,0
A016,A220300,2000,3,0
A016,A220400,2000,0,0
A016,A220500,2000,468,300
A016,A220600,2000,348,200
A016,A220700,2000,18,15
A016,A220800,2000,303,100
A016,A220900,2000,210,110
A016,A221000,2000,6,0
A016,A221100,2000,156,80
A016,A221200,2000,123,55
A016,A221300,2000,9,3
A016,A221400,2000,81,40
A016,A221500,2000,84,45
A016,A221600,2000,18,3
A016,A221800,2000,27,18
A016,A221900,2000,3,0
A016,A222000,2000,87,80
A016,A222100,2000,171,130
A016,A222200,2000,6,0
A016,A222300,2000,3,0
A016,A222400,2000,9,15
A016,A222800,2000,6,12
A016,A222900,2000,0,0
A016,A223000,2000,3,0
A016,A223300,2000,12,15
A016,A223400,2000,18,15
A016,A223500,2000,12,9
A016,A223700,2000,0,0
A016,A224300,2000,3,0
A016,A225400,2000,0,0
A016,A225500,2000,0,3
A016,A225600,2000,18,6
A016,A225700,2000,0,3
A016,A226100,2000,9,40
A016,A226300,2000,33,40
A016,A226400,2000,30,30
A016,A226600,2000,24,35
A016,A226700,2000,6,0
A016,A226800,2000,33,40
A016,A227000,2000,6,0
A016,A227100,2000,33,25
A016,A227200,2000,15,9
A016,A227300,2000,39,30
A016,A227400,2000,45,45
A016,A227500,2000,42,35
A016,A227600,2000,18,3
A016,A227800,2000,105,65
A016,A227900,2000,3,3
A016,A228000,2000,3,0
A016,A228100,2000,3,3
A016,A228200,2000,3,0
A016,A228300,2000,0,0
A016,A228400,2000,3,3
A016,A228500,2000,0,0
A016,A228600,2000,57,45
A016,A228700,2000,33,40
A016,A228800,2000,33,35
A016,A228900,2000,6,0
A016,A229100,2000,0,9
A016,A229300,2000,3,3
A016,A229400,2000,33,20
A016,A229700,2000,3,0
A016,A230100,2000,3,0
A016,A230300,2000,3,3
A016,A230400,2000,3,6
A016,A230600,2000,3,3
A016,A230800,2000,0,0
A016,A230900,2000,0,0
A016,A231100,2000,0,0
A016,A231500,2000,0,0
A016,A231800,2000,0,0
A016,A231900,2000,3,9
A016,A232100,2000,0,3
A016,A232200,2000,3,0
A016,A232400,2000,3,3
A016,A232500,2000,27,20
A016,A232600,2000,3,6
A016,A232700,2000,3,0
A016,A232800,2000,108,65
A016,A232900,2000,105,95
A016,A233000,2000,165,110
A016,A233100,2000,15,9
A016,A233200,2000,3,6
A016,A233300,2000,3,0
A016,A233400,2000,6,6
A016,A233500,2000,24,21
A016,A233600,2000,9,9
A016,A233700,2000,117,85
A016,A233800,2000,3,0
A016,A234000,2000,66,50
A016,A234200,2000,6,12
A016,A234300,2000,9,9
A016,A234400,2000,30,25
A016,A234500,2000,18,15
A016,A234600,2000,66,55
A016,A234800,2000,30,25
A016,A235100,2000,3,6
A016,A235200,2000,3,0
A016,A235300,2000,12,6
A016,A235400,2000,0,3
A016,A235500,2000,3,0
A016,A235700,2000,0,0
A016,A236000,2000,6,9
A016,A236100,2000,6,3
A016,A236300,2000,3,3
A016,A236400,2000,9,6
A016,A236500,2000,6,9
A016,A236600,2000,21,18
A016,A236800,2000,0,0
A016,A236900,2000,3,0
A016,A237600,2000,0,0
A016,A237700,2000,15,15
A016,A238100,2000,3,0
A016,A238400,2000,3,0
A016,A238500,2000,0,0
A016,A241200,2000,6,6
A016,A241500,2000,0,0
A016,A242300,2000,12,3
A016,A242600,2000,3,0
A016,A243400,2000,3,0
A016,A248500,2000,3,0
A016,A250600,2000,0,0
A016,A254700,2000,3,3
A016,A255300,2000,9,18
A016,A255400,2000,6,21
A016,A255500,2000,0,0
A016,A255800,2000,6,0
A016,A256100,2000,0,0
A016,A256200,2000,0,0
A016,A256300,2000,3,6
A016,A256500,2000,3,0
A016,A256600,2000,9,21
A016,A256800,2000,66,75
A016,A256900,2000,9,12
A016,A257000,2000,42,40
A016,A257100,2000,12,6
A016,A257200,2000,9,6
A016,A257300,2000,30,12
A016,A257400,2000,93,120
A016,A257500,2000,6,6
A016,A257700,2000,9,0
A016,A257800,2000,33,25
A016,A257900,2000,6,0
A016,A258400,2000,0,3
A016,A258500,2000,3,0
A016,A300300,2000,117,140
A016,A300500,2000,18,12
A016,A300600,2000,21,35
A016,A300700,2000,0,0
A016,A300900,2000,6,3
A016,A301000,2000,3,0
A016,A301500,2000,24,35
A016,A301600,2000,3,0
A016,A301800,2000,45,45
A016,A302100,2000,9,9
A016,A302200,2000,3,9
A016,A302300,2000,3,3
A016,A302400,2000,6,0
A016,A302500,2000,6,6
A016,A302600,2000,3,0
A016,A302700,2000,3,0
A016,A303200,2000,0,0
A016,A303600,2000,6,3
A016,A304700,2000,3,0
A016,A305100,2000,3,3
A016,A305300,2000,0,0
A016,A305400,2000,3,3
A016,A306300,2000,60,50
A016,A306500,2000,24,15
A016,A306600,2000,6,3
A016,A306800,2000,0,0
A016,A306900,2000,6,9
A016,A307000,2000,6,0
A016,A307200,2000,6,12
A016,A307300,2000,6,9
A016,A307400,2000,0,0
A016,A307900,2000,0,0
A016,A308800,2000,36,50
A016,A308900,2000,6,0
A016,A309000,2000,48,40
A016,A309200,2000,3,0
A016,A309300,2000,12,9
A016,A309400,2000,3,0
A016,A309500,2000,15,18
A016,A309600,2000,9,9
A016,A309700,2000,69,75
A016,A309800,2000,9,3
A016,A309900,2000,15,30
A016,A310000,2000,3,0
A016,A310100,2000,3,3
A016,A310300,2000,0,3
A016,A310500,2000,0,0
A016,A310800,2000,3,3
A016,A310900,2000,3,3
A016,A311000,2000,21,6
A016,A311100,2000,33,18
A016,A311200,2000,3,0
A016,A311300,2000,3,3
A016,A311400,2000,15,15
A016,A311500,2000,6,3
A016,A311700,2000,9,6
A016,A311800,2000,18,12
A016,A311900,2000,66,60
A016,A312000,2000,75,65
A016,A312100,2000,3,0
A016,A312200,2000,66,110
A016,A312400,2000,6,6
A016,A312500,2000,0,0
A016,A312600,2000,0,0
A016,A312800,2000,0,0
A016,A313000,2000,3,3
A016,A313100,2000,9,6
A016,A313200,2000,6,6
A016,A313300,2000,15,18
A016,A313400,2000,3,0
A016,A313500,2000,6,6
A016,A313600,2000,6,12
A016,A313700,2000,12,6
A016,A313800,2000,12,12
A016,A314300,2000,3,0
A016,A314600,2000,0,0
A016,A314700,2000,24,25
A016,A314800,2000,6,6
A016,A314900,2000,0,6
A016,A315000,2000,0,0
A016,A315100,2000,3,6
A016,A315200,2000,6,12
A016,A315300,2000,3,0
A016,A315500,2000,6,12
A016,A315600,2000,0,3
A016,A315700,2000,0,0
A016,A316600,2000,0,0
A016,A316900,2000,3,3
A016,A317200,2000,6,3
A016,A318600,2000,3,0
A016,A319900,2000,3,3
A016,A321100,2000,0,0
A016,A321300,2000,0,0
A016,A321500,2000,0,0
A016,A321800,2000,6,0
A016,A323000,2000,0,0
A016,A324500,2000,3,3
A016,A325700,2000,3,18
A016,A326600,2000,0,0
A016,A330400,2000,0,3
A016,A332500,2000,0,0
A016,A333100,2000,6,9
A016,A333200,2000,12,3
A016,A333300,2000,3,0
A016,A333800,2000,3,12
A016,A333900,2000,3,0
A016,A334200,2000,51,95
A016,A334300,2000,6,21
A016,A335000,2000,27,40
A016,A335300,2000,3,0
A016,A335400,2000,33,55
A016,A335600,2000,3,0
A016,A335800,2000,33,30
A016,A335900,2000,18,15
A016,A336000,2000,0,0
A016,A336100,2000,0,0
A016,A336200,2000,3,0
A016,A336300,2000,3,0
A016,A336400,2000,27,25
A016,A336700,2000,39,85
A016,A336800,2000,36,55
A016,A336900,2000,0,0
A016,A337000,2000,63,130
A016,A337100,2000,36,40
A016,A337200,2000,36,55
A016,A337300,2000,21,70
A016,A337500,2000,0,3
A016,A337600,2000,3,3
A016,A337700,2000,6,15
A016,A338500,2000,0,0
A016,A338700,2000,15,25
A016,A338800,2000,3,0
A016,A338900,2000,0,0
A016,A339000,2000,15,40
A016,A339100,2000,51,70
A016,A339300,2000,3,12
A016,A339400,2000,0,0
A016,A339500,2000,9,6
A016,A339600,2000,0,0
A016,A339800,2000,3,3
A016,A339900,2000,0,0
A016,A340000,2000,0,0
A016,A341900,2000,12,3
A016,A342000,2000,3,0
A016,A342100,2000,6,3
A016,A342200,2000,0,6
A016,A342300,2000,9,15
A016,A342400,2000,15,12
A016,A342500,2000,3,6
A016,A342600,2000,51,95
A016,A342700,2000,0,0
A016,A342800,2000,6,0
A016,A343000,2000,0,0
A016,A343100,2000,3,6
A016,A343300,2000,9,15
A016,A343400,2000,60,85
A016,A343500,2000,30,40
A016,A343600,2000,3,9
A016,A343700,2000,9,15
A016,A344100,2000,0,0
A016,A344300,2000,0,0
A016,A344400,2000,3,6
A016,A344700,2000,3,6
A016,A344800,2000,3,0
A016,A345200,2000,3,0
A016,A345700,2000,0,15
A016,A345800,2000,3,0
A016,A346800,2000,3,0
A016,A347500,2000,0,0
A016,A349000,2000,6,0
A016,A349100,2000,9,12
A016,A349200,2000,0,0
A016,A349300,2000,93,80
A016,A349400,2000,6,3
A016,A349600,2000,9,3
A016,A350000,2000,0,3
A016,A350100,2000,3,0
A016,A350400,2000,3,0
A016,A350500,2000,3,0
A016,A351200,2000,0,0
A016,A351800,2000,0,0
A016,A351900,2000,0,0
A016,A352500,2000,0,0
A016,A352600,2000,0,0
A016,A352700,2000,3,0
A016,A353400,2000,6,0
A016,A353900,2000,0,0
A016,A355600,2000,0,0
A016,A355700,2000,0,0
A016,A355800,2000,42,40
A016,A355900,2000,3,0
A016,A356000,2000,18,30
A016,A356100,2000,42,95
A016,A356200,2000,18,30
A016,A356300,2000,9,0
A016,A356400,2000,3,3
A016,A356500,2000,6,0
A016,A356700,2000,3,6
A016,A356800,2000,45,55
A016,A357500,2000,3,0
A016,A357700,2000,6,6
A016,A357900,2000,39,50
A016,A358000,2000,42,60
A016,A358100,2000,24,40
A016,A358200,2000,12,12
A016,A358300,2000,54,65
A016,A358400,2000,90,95
A016,A358500,2000,24,15
A016,A358600,2000,3,3
A016,A358700,2000,27,55
A016,A358800,2000,3,6
A016,A358900,2000,15,12
A016,A359000,2000,18,18
A016,A359100,2000,132,130
A016,A359300,2000,0,0
A016,A359400,2000,72,70
A016,A359500,2000,42,25
A016,A359600,2000,54,80
A016,A359700,2000,27,25
A016,A360000,2000,3,6
A016,A360100,2000,0,0
A016,A360400,2000,0,0
A016,A360500,2000,9,0
A016,A360600,2000,3,0
A016,A360800,2000,3,0
A016,A360900,2000,3,3
A016,A361000,2000,0,0
A016,A361100,2000,3,0
A016,A361200,2000,3,0
A016,A361500,2000,3,0
A016,A361800,2000,0,0
A016,A361900,2000,0,0
A016,A362300,2000,6,3
A016,A362500,2000,3,0
A016,A363000,2000,0,0
A016,A363100,2000,21,9
A016,A363300,2000,3,0
A016,C07601,2000,450,190
A016,C07602,2000,9,9
A016,C07603,2000,6,0
A016,C07604,2000,0,0
A016,C07605,2000,3,0
A016,C07606,2000,3,0
A016,C07607,2000,3,0
A016,C07609,2000,3,0
A016,C07610,2000,3,0
A016,C07612,2000,3,0
A016,C07613,2000,3,0
A016,C07614,2000,0,0
A016,C07615,2000,6,6
A016,C07616,2000,9,3
A016,C07617,2000,3,18
A016,C07618,2000,3,3
A016,C07619,2000,6,6
A016,C07620,2000,18,6
A016,C07621,2000,480,210
A016,CTotal,2000,1002,450
A016,R01,2000,2088,1050
A016,R02,2000,1002,450
A016,R03,2000,7983,4850
A016,R04,2000,1356,1200
A016,R05,2000,21,30
A016,R06,2000,138,160
A016,R07,2000,3600,1850
A016,R08,2000,1590,1300
A016,R09,2000,426,440
A016,R12,2000,444,380
A016,R13,2000,975,1400
A016,R14,2000,447,540
A016,R15,2000,744,780
A016,R16,2000,270,300
A016,R17,2000,9,9
A016,R18,2000,108,100
A016,R99,2000,0,0
A016,RTotal,2000,21201,14900
A016,T001,2000,573,280
A016,T002,2000,714,370
A016,T003,2000,801,390
A016,T011,2000,195,90
A016,T012,2000,825,410
A016,T013,2000,1485,830
A016,T015,2000,2160,980
A016,T016,2000,132,85
A016,T017,2000,1194,840
A016,T018,2000,660,520
A016,T019,2000,645,440
A016,T020,2000,108,110
A016,T021,2000,165,260
A016,T022,2000,447,360
A016,T023,2000,36,18
A016,T024,2000,570,500
A016,T025,2000,552,490
A016,T026,2000,3,0
A016,T027,2000,162,170
A016,T028,2000,21,30
A016,T029,2000,15,15
A016,T030,2000,54,40
A016,T031,2000,0,0
A016,T032,2000,66,80
A016,T033,2000,963,450
A016,T034,2000,522,240
A016,T035,2000,2121,1200
A016,T036,2000,18,25
A016,T037,2000,63,50
A016,T038,2000,138,180
A016,T039,2000,411,310
A016,T040,2000,135,120
A016,T041,2000,561,400
A016,T042,2000,258,210
A016,T043,2000,57,50
A016,T045,2000,21,12
A016,T046,2000,3,0
A016,T047,2000,6,3
A016,T048,2000,36,65
A016,T049,2000,135,140
A016,T050,2000,171,170
A016,T051,2000,270,300
A016,T052,2000,9,9
A016,T053,2000,108,100
A016,T054,2000,48,50
A016,T055,2000,168,150
A016,T056,2000,81,60
A016,T057,2000,195,160
A016,T058,2000,78,120
A016,T059,2000,123,140
A016,T060,2000,48,50
A016,T062,2000,213,300
A016,T063,2000,246,460
A016,T064,2000,111,160
A016,T065,2000,12,3
A016,T066,2000,87,130
A016,T067,2000,0,0
A016,T068,2000,120,180
A016,T069,2000,6,15
A016,T070,2000,0,0
A016,T071,2000,144,110
A016,T072,2000,186,260
A016,T073,2000,603,660
A016,T074,2000,90,110
A016,T075,2000,51,15
A016,T076,2000,1002,450
A016,T999,2000,3,3
A016,TTotal,2000,21201,14900
A017,A100200,2000,3,0
A017,A100500,2000,3,0
A017,A100700,2000,3,0
A017,A100800,2000,3,3
A017,A101100,2000,3,0
A017,A101200,2000,0,0
A017,A101800,2000,3,3
A017,A102300,2000,3,0
A017,A102500,2000,3,0
A017,A102800,2000,0,0
A017,A103600,2000,0,0
A017,A103900,2000,0,0
A017,A104200,2000,0,0
A017,A104700,2000,0,0
A017,A104800,2000,0,9
A017,A105300,2000,3,0
A017,A105400,2000,0,0
A017,A105600,2000,0,0
A017,A106300,2000,3,0
A017,A107700,2000,0,3
A017,A107800,2000,0,0
A017,A108300,2000,3,0
A017,A108500,2000,3,6
A017,A108600,2000,0,0
A017,A109200,2000,0,0
A017,A109300,2000,3,0
A017,A109700,2000,0,3
A017,A110200,2000,3,0
A017,A110700,2000,6,6
A017,A110900,2000,0,3
A017,A111200,2000,0,18
A017,A111500,2000,0,0
A017,A111600,2000,6,0
A017,A112100,2000,0,0
A017,A112400,2000,0,0
A017,A112500,2000,3,0
A017,A112600,2000,3,0
A017,A112700,2000,0,0
A017,A113200,2000,0,0
A017,A113400,2000,0,0
A017,A114700,2000,12,12
A017,A114800,2000,0,0
A017,A115000,2000,3,0
A017,A115300,2000,3,0
A017,A115600,2000,0,0
A017,A115900,2000,0,0
A017,A116100,2000,3,3
A017,A116300,2000,3,6
A017,A116400,2000,3,3
A017,A117000,2000,3,0
A017,A117100,2000,3,0
A017,A117200,2000,0,0
A017,A117300,2000,0,0
A017,A118000,2000,3,35
A017,A121100,2000,0,0
A017,A123300,2000,3,0
A017,A124700,2000,3,3
A017,A129300,2000,0,0
A017,A130000,2000,0,0
A017,A134200,2000,0,0
A017,A136200,2000,0,0
A017,A141000,2000,3,0
A017,A141100,2000,0,0
A017,A144600,2000,3,0
A017,A145100,2000,0,0
A017,A148800,2000,3,0
A017,A149700,2000,0,0
A017,A149900,2000,3,3
A017,A152300,2000,0,0
A017,A152800,2000,3,0
A017,A157100,2000,0,0
A017,A158600,2000,3,0
A017,A159400,2000,0,0
A017,A161400,2000,6,3
A017,A161600,2000,3,0
A017,A162100,2000,0,9
A017,A162300,2000,0,3
A017,A162400,2000,3,0
A017,A162600,2000,3,0
A017,A162700,2000,3,18
A017,A162900,2000,0,0
A017,A163800,2000,3,6
A017,A164200,2000,0,0
A017,A164600,2000,3,35
A017,A164900,2000,3,0
A017,A165000,2000,6,3
A017,A165100,2000,6,30
A017,A165200,2000,3,3
A017,A165300,2000,3,18
A017,A166000,2000,0,3
A017,A166200,2000,0,6
A017,A166300,2000,6,0
A017,A166400,2000,3,0
A017,A166500,2000,0,0
A017,A166700,2000,0,0
A017,A166900,2000,0,0
A017,A167400,2000,0,0
A017,A168000,2000,3,3
A017,A168100,2000,3,0
A017,A168600,2000,0,0
A017,A169100,2000,3,0
A017,A169200,2000,0,0
A017,A169300,2000,0,0
A017,A169500,2000,0,6
A017,A169600,2000,3,0
A017,A169700,2000,6,3
A017,A169800,2000,0,0
A017,A169900,2000,6,130
A017,A170000,2000,3,0
A017,A170100,2000,3,6
A017,A170200,2000,0,0
A017,A170300,2000,3,0
A017,A170600,2000,6,9
A017,A170700,2000,3,0
A017,A170800,2000,0,0
A017,A171200,2000,0,35
A017,A171500,2000,0,0
A017,A171700,2000,0,0
A017,A171800,2000,3,3
A017,A171900,2000,6,6
A017,A172400,2000,6,9
A017,A173100,2000,3,3
A017,A173200,2000,0,0
A017,A173300,2000,6,3
A017,A173600,2000,9,6
A017,A173700,2000,6,0
A017,A173800,2000,3,0
A017,A174200,2000,0,0
A017,A174300,2000,0,0
A017,A174400,2000,0,0
A017,A174500,2000,0,0
A017,A174600,2000,0,9
A017,A174700,2000,6,35
A017,A174800,2000,0,0
A017,A174900,2000,3,3
A017,A175100,2000,3,3
A017,A175600,2000,3,0
A017,A176100,2000,0,0
A017,A176200,2000,0,0
A017,A179200,2000,3,6
A017,A179600,2000,0,0
A017,A180800,2000,0,0
A017,A181300,2000,0,3
A017,A181600,2000,3,3
A017,A181800,2000,0,0
A017,A182100,2000,3,0
A017,A182500,2000,3,6
A017,A184100,2000,0,0
A017,A184700,2000,0,0
A017,A184900,2000,3,3
A017,A185800,2000,3,0
A017,A185900,2000,6,30
A017,A186000,2000,3,0
A017,A186100,2000,0,0
A017,A186200,2000,3,0
A017,A187100,2000,0,0
A017,A187800,2000,0,0
A017,A190300,2000,3,6
A017,A190500,2000,6,6
A017,A190600,2000,6,6
A017,A191000,2000,0,0
A017,A191200,2000,3,9
A017,A191300,2000,3,0
A017,A191400,2000,0,0
A017,A191500,2000,0,0
A017,A191600,2000,3,0
A017,A191700,2000,3,0
A017,A192000,2000,0,0
A017,A192100,2000,0,0
A017,A192500,2000,0,0
A017,A193100,2000,0,0
A017,A193800,2000,3,0
A017,A194600,2000,3,0
A017,A195000,2000,0,0
A017,A195400,2000,0,0
A017,A196900,2000,0,0
A017,A197700,2000,3,3
A017,A198600,2000,0,0
A017,A200600,2000,3,0
A017,A200800,2000,3,0
A017,A201700,2000,0,0
A017,A201800,2000,0,0
A017,A201900,2000,0,0
A017,A202100,2000,3,0
A017,A202200,2000,0,0
A017,A202400,2000,0,25
A017,A204400,2000,0,0
A017,A204500,2000,3,0
A017,A204600,2000,0,0
A017,A205300,2000,3,0
A017,A205400,2000,3,15
A017,A208000,2000,3,0
A017,A208200,2000,0,0
A017,A208400,2000,0,3
A017,A208500,2000,3,0
A017,A208600,2000,0,12
A017,A208700,2000,0,0
A017,A210100,2000,0,9
A017,A210200,2000,0,3
A017,A211200,2000,0,0
A017,A211300,2000,0,30
A017,A211400,2000,3,6
A017,A211700,2000,0,0
A017,A211900,2000,0,0
A017,A212300,2000,3,0
A017,A213000,2000,0,0
A017,A214100,2000,0,9
A017,A215800,2000,0,0
A017,A216400,2000,0,0
A017,A216500,2000,0,3
A017,A216700,2000,0,3
A017,A217300,2000,3,0
A017,A217500,2000,0,0
A017,A217600,2000,0,3
A017,A218200,2000,0,0
A017,A218400,2000,3,0
A017,A218500,2000,0,0
A017,A218800,2000,3,12
A017,A219000,2000,9,60
A017,A219100,2000,3,0
A017,A219200,2000,3,0
A017,A219300,2000,0,0
A017,A219400,2000,0,0
A017,A219500,2000,3,0
A017,A219700,2000,3,6
A017,A219800,2000,0,0
A017,A220400,2000,0,0
A017,A220500,2000,0,3
A017,A221100,2000,3,0
A017,A221200,2000,3,0
A017,A221300,2000,0,0
A017,A221600,2000,0,0
A017,A221800,2000,6,0
A017,A223400,2000,3,9
A017,A223500,2000,3,15
A017,A225800,2000,3,0
A017,A226300,2000,0,0
A017,A226800,2000,0,0
A017,A227200,2000,0,0
A017,A227400,2000,3,3
A017,A227800,2000,3,0
A017,A228600,2000,3,9
A017,A228700,2000,3,9
A017,A228800,2000,3,0
A017,A229400,2000,3,0
A017,A230400,2000,0,0
A017,A231900,2000,0,0
A017,A232200,2000,0,0
A017,A232500,2000,3,35
A017,A233500,2000,0,0
A017,A234000,2000,6,6
A017,A234300,2000,0,75
A017,A234400,2000,6,3
A017,A234500,2000,0,0
A017,A234600,2000,3,0
A017,A234800,2000,3,9
A017,A235000,2000,0,0
A017,A235200,2000,0,0
A017,A235300,2000,0,25
A017,A235700,2000,0,3
A017,A236000,2000,3,6
A017,A236100,2000,0,3
A017,A236400,2000,0,0
A017,A236600,2000,3,0
A017,A237700,2000,3,21
A017,A237900,2000,3,3
A017,A238400,2000,0,0
A017,A241500,2000,3,0
